,key,count
10074,女司机,1
10978,超龄,1
10049,姐妹,1
10994,将现,1
10048,之迷情,1
10024,要犯,1
10022,堵车,1
11008,之谜,1
11009,千丝万缕,1
11010,安庆,1
11011,安庆市,1
11012,杨桥,1
11013,正月,1
10020,今早,1
11014,财神爷,1
11015,家门,1
11016,钞票,1
11017,堆满,1
11018,油价,1
10015,救人,1
11019,上调,1
11020,洗发水,1
11022,洪水猛兽,1
10014,跳河,1
10013,见义勇为,1
11023,粉碎机,1
11024,自检,1
11025,邱县,1
10010,一命,1
10009,通电话,1
11026,车流,1
10008,连拨,1
10007,浑然不知,1
10023,恐惧症,1
10025,免责,1
10047,金融危机,1
10026,相互,1
10995,小于,1
10045,中队,1
10996,郑国渠,1
10044,平泉,1
10043,镇原,1
10997,阴谋,1
10998,嬴政,1
10042,旧车,1
10041,路换,1
10040,此事,1
10039,竟有,1
10038,从我做起,1
10037,停放,1
10036,莫乱,1
10035,西关,1
11000,心服口服,1
10034,避险,1
11001,海贼王,1
11002,怪不得,1
11003,凯多会,1
10032,郑志刚,1
10030,莫斯奇诺,1
10029,罗西,1
11004,慌成,1
11006,船上,1
10028,塞乔,1
11007,未解,1
10275,神雕侠侣,1
10851,掀开,1
10276,黄蓉,1
10523,一票,1
10713,巴西,1
10714,银行行长,1
10530,出狱,1
10715,坏透,1
10716,公款,1
10529,劫匪,1
10528,针对,1
10717,雇凶,1
10527,百件,1
10526,贫案,1
10525,执结涉,1
10718,灭口,1
10524,双峰,1
10719,危房,1
10513,苏醒,1
10521,三处,1
10720,强拆,1
10721,上任,1
10722,贼眉鼠眼,1
10519,黄山,1
10723,拉帮结派,1
10518,界限,1
10724,两斤,1
10725,抠门,1
10726,含泪,1
10727,控诉,1
10515,第十二,1
10728,二孩,1
10532,话剧,1
10533,穷孩子,1
10534,影剧院,1
10712,谁知,1
10555,导火线,1
10700,防护,1
10554,雷管,1
10553,送来,1
10551,小纪,1
10550,海阳市,1
10549,上交,1
10701,小梁,1
10548,晚辈,1
10702,默默,1
10546,遗留,1
10703,留名,1
10704,不温不火,1
10545,老辈,1
10705,至暗,1
10706,收拾残局,1
10707,退场,1
10544,回国,1
10543,疑因,1
10539,多方,1
10538,受骗,1
10709,第三者,1
10537,老年,1
10536,伤亡事故,1
10535,根据,1
10710,赠与,1
10711,三千万,1
10729,争宠,1
10512,昏迷,1
10277,不教,1
10744,叛逃,1
10484,征信,1
10483,开火,1
10482,盟友,1
10481,分手,1
10480,一巴掌,1
10740,拼爹,1
10479,我怒,1
10478,婚戒,1
10477,上万,1
10476,男友,1
10742,垫底,1
10743,犹如,1
10475,能带,1
10745,各国,1
10511,武汉大学,1
10474,五千块,1
10746,各有,1
10473,无条件,1
10472,责成,1
10471,焦点访谈,1
10747,苏联,1
10749,内涵,1
10469,气到,1
10750,冷艳,1
10468,水淹,1
10751,魔妃,1
10466,哈士奇,1
10753,白皮书,1
10738,催要,1
10485,合规,1
10486,北校区,1
10487,分队,1
10730,闹事,1
10510,着迷,1
10509,悬疑剧,1
10731,元旦,1
10508,付钱,1
10732,升旗,1
10507,软柿子,1
10506,台媒,1
10505,钓鱼岛,1
10503,渔船,1
10501,闭幕式,1
10500,国华,1
10499,万拍,1
10498,买家,1
10497,龙首,1
10496,圆明园,1
10733,高呼,1
10494,宗亲,1
10734,儿媳妇,1
10735,偷领,1
10493,人士,1
10492,热心,1
10491,西路,1
10490,红海,1
10489,扫墓,1
10488,临泽,1
10736,补偿款,1
10699,注意安全,1
10556,发现自己,1
10698,查获,1
10658,订餐,1
10651,取车,1
10614,诈骗案,1
10652,不翼而飞,1
10613,大理市,1
10654,城市轨道,1
10655,出鞘,1
10611,五查,1
10610,官僚主义,1
10609,形式主义,1
10656,淳安,1
10608,假新闻,1
10657,暖冬,1
10606,澄清,1
10604,破局,1
10558,警司,1
10659,这起,1
10603,信通,1
10602,账户,1
10660,触犯,1
10601,巨亏,1
10600,何以堪,1
10599,哪來,1
10598,鱷魚,1
10662,商榷,1
10665,江淮,1
10597,多長,1
10596,一米,1
10666,瑞风,1
10615,抗诉,1
10649,屡教不改,1
10616,意义,1
10648,真是,1
10636,女同学,1
10639,抚养费,1
10640,胜诉,1
10635,老成,1
10634,清淡,1
10641,潮州,1
10633,妆容,1
10632,汇报,1
10631,林妙,1
10630,押金,1
10629,滴撒漏,1
10628,出入,1
10627,渣土,1
10642,严治,1
10626,集赞,1
10625,检讨,1
10624,免罚,1
10623,家暴,1
10622,捣毁,1
10643,占用,1
10644,期已,1
10621,专挑酒,1
10620,团伙,1
10619,抛物,1
10645,同一,1
10618,车窗,1
10617,检出,1
10594,南廣場,1
10593,火車,1
10592,鎮江,1
10577,给钱,1
10686,年考,1
10687,驾照,1
10576,起底,1
10575,反获,1
10688,到手,1
10689,满分,1
10691,建始,1
10692,骑手,1
10573,寓言,1
10572,一则,1
10571,旁观者,1
10570,凶杀案,1
10569,建墙,1
10568,众筹,1
10567,余吨,1
10566,洋垃圾,1
10693,两起,1
10565,固体废物,1
10564,走私,1
10694,双重,1
10563,查证,1
10562,盂县,1
10696,一律,1
10561,爬不起来,1
10560,坏人,1
10697,顶格,1
10559,爆表,1
10685,吉县,1
10684,临汾市,1
10667,再现,1
10683,触电,1
10591,撤下,1
10590,零售店,1
10589,裁定,1
10668,罗生门,1
10669,贾跃亭,1
10670,预产,1
10671,下线,1
10588,仲裁委,1
10587,房管局,1
10672,山阳县,1
10586,无法忍受,1
10585,臭气熏天,1
10584,饲料厂,1
10673,那有,1
10582,河里,1
10674,一条龙,1
10675,全套,1
10676,招聘会,1
10677,供给,1
10581,排进,1
10678,失足,1
10679,太原,1
10579,帖子,1
10680,男篮,1
10681,产险,1
10682,未受理,1
10578,负面,1
10754,相机,1
10463,纳税,1
10755,东站,1
10821,防滑,1
10340,微视,1
10813,严禁,1
10814,范丞丞,1
10339,津云,1
10338,颤抖,1
10337,心在,1
10815,解约,1
10816,弟弟,1
10336,心灵,1
10819,瓷砖,1
10335,一次次,1
10334,乐坛,1
10333,华语,1
10332,亲身,1
10801,冰雪,1
10331,寓意,1
10330,玉米粒,1
10329,宫保鸡,1
10823,放心,1
10328,考神,1
10327,面积,1
10824,宝妈,1
7682,忻州,1
10326,阴影,1
10825,奇招,1
10826,清除,1
10827,污垢,1
10324,爷爷奶奶,1
10341,口袋,1
10812,看不下去,1
10342,巧捉,1
10343,嚣张,1
10362,五种,1
10802,金阳,1
10803,深入开展,1
10804,打非,1
10805,大嫂,1
10806,家借,1
10360,服气,1
10359,有情,1
10358,走红,1
10357,空白,1
10808,她家,1
10356,前往,1
10355,慎重,1
10354,最火地,1
10353,高危,1
10352,压根,1
10809,愣住,1
10351,未弹,1
10350,安全气囊,1
10349,声明,1
10348,蔚来,1
10347,人缘,1
10346,部手机,1
10345,摆弄,1
10344,套牌车,1
10810,真相大白,1
10811,三分,1
10323,蓬安,1
10322,米外,1
10321,远光灯,1
10297,真话,1
10296,最敢,1
10295,娱乐圈,1
10294,沙子口,1
10293,工伤,1
10292,下落不明,1
10291,程昌华,1
10290,一把手,1
10289,不力,1
10288,名履责,1
10841,涉污,1
10842,战争,1
10286,生活费,1
10843,巨制,1
10844,漫天,1
10285,子女,1
10284,在读,1
10845,箭雨,1
10283,限期,1
10846,血洗,1
10847,营地,1
10281,元氏县,1
10848,骑兵,1
10849,屠戮,1
10280,杨康,1
10279,武功,1
10278,杨过,1
10850,游泳池,1
10839,权益,1
10298,纷争,1
10320,乱开,1
10838,控制性,1
10319,抓拍,1
10318,检方,1
10317,算是,1
10316,搓麻,1
10828,储藏,1
10314,申请回避,1
10313,仲裁员,1
10312,开除党籍,1
10311,涉恶,1
10310,涉黑,1
10829,多位,1
10309,黄山区,1
10308,黄山市,1
10830,情报,1
10306,土特产,1
10304,陈羽,1
10831,高官,1
10303,囚服,1
10302,处脱,1
10301,婚姻登记,1
10832,唱对台戏,1
10299,柯南,1
10833,异见,1
10834,科茨,1
10835,大道,1
10836,南段,1
10837,八个,1
10363,尽量避免,1
10800,坝上,1
10461,种出,1
10425,速裁,1
10438,维斯塔,1
10437,里卡多,1
10436,目瞪口呆,1
10435,乡亲,1
10768,酒桌上,1
10434,亿建,1
10769,四种,1
10433,交通秩序,1
10770,可别,1
10431,严厉打击,1
10430,追星,1
10427,朱一龙座,1
10426,审案,1
10424,澄迈县,1
10364,骑车,1
10774,余文乐,1
10775,路遇,1
10423,公安机关,1
10776,变吃瓜,1
10421,今年以来,1
10778,纳客,1
10420,降级,1
10419,杨锡怀,1
10779,牟平,1
10780,停运,1
10418,原副,1
10417,辽宁省,1
10416,插手,1
10767,构成,1
10439,应付,1
10766,唱歌,1
10440,就餐,1
10460,小葱,1
10459,杭锦旗,1
10757,遗失物,1
10458,最是,1
10457,海豚,1
10456,般救,1
10455,拐杖,1
10759,交通肇事,1
10454,巨人,1
10453,犒劳,1
10452,毛主席,1
10451,大胆,1
10450,夜读,1
10449,短片,1
10448,催泪,1
10760,逃逸,1
10761,国培,1
10447,这支,1
10762,定向,1
10445,三网,1
10763,选调生,1
10764,中旬,1
10765,万州区,1
10444,彩铃,1
10443,覃塘,1
10442,决胜,1
10441,吃面,1
10415,排毒,1
10414,有毒气体,1
10413,槽车,1
10790,宝妈们,1
10385,同乘出,1
10791,吴秀波,1
10384,好意,1
10383,在乎,1
10382,校车,1
10381,毛寨,1
10380,焦庄,1
10379,西平县,1
10378,查收,1
10792,发酵,1
10793,袁立,1
10377,木佬佬,1
10376,疏散,1
10375,设计奖,1
10374,凝冻,1
10373,镇宁,1
10794,最有,1
10372,驾驶员,1
10371,拍手叫好,1
10370,叫停,1
10369,下来,1
10795,六大,1
10367,油耗,1
10796,鲁智深,1
10366,心头,1
10797,绝不,1
10798,侠义,1
10386,机翼,1
10388,失控,1
10412,成南,1
10389,坠毁,1
10411,一上午,1
10410,西城,1
10409,屏蔽门,1
10781,公交车,1
10782,挪威,1
10407,撒腿就跑,1
10783,军舰,1
10404,掉头,1
10403,婺源,1
10402,放任,1
10784,重见天日,1
10401,岂容,1
10400,标号,1
10399,骚扰,1
10785,舰体,1
10398,占便宜,1
10786,大修,1
10397,首因,1
10787,司令,1
10396,机动车辆,1
10395,一辈子,1
10788,头胎,1
10393,记住,1
10789,五位,1
10392,空难,1
10391,惨烈,1
10390,空军,1
11084,宁河,1
11085,严守,1
9918,麻城,1
11326,链断裂,1
9403,展在,1
9402,生平事迹,1
9401,郑律成,1
11321,老电影,1
11322,小偷,1
9400,堵城,1
9399,请别,1
11323,牵绊,1
9398,加速度,1
11324,凉山州,1
11325,雷波,1
9396,县域,1
9395,电视电话,1
11327,创始人,1
9386,龙舟节,1
9394,收听,1
11328,送上,1
11329,反电诈,1
11330,暴富,1
9393,稳步发展,1
9392,经贸合作,1
9391,观察,1
9390,回安,1
9389,陈俊华,1
9388,和慧,1
9387,张嘉译,1
11331,家破人亡,1
11332,龙蛇,1
9404,延安,1
9405,鲁艺,1
11320,自私,1
11319,祥子,1
9426,敬芝,1
9425,通用,1
9424,河乡,1
9423,李鹏,1
9422,县长,1
9421,擂台赛,1
11312,赃款,1
11313,情节,1
9420,涞源县,1
9419,保定市,1
9418,当前,1
11314,报警器,1
9417,表率,1
11315,样子,1
11316,睢县,1
9416,先锋,1
9415,勇当,1
9414,分布式,1
9413,制品厂,1
9412,石膏,1
9411,富华,1
9410,奥德,1
9409,天明,1
11317,加压,1
9407,展出,1
11318,骆驼,1
9406,旧址,1
11333,混集,1
11334,雨花区,1
9513,兴义,1
11345,海盗,1
9357,焕发,1
11341,干嘛,1
11342,账簿,1
9356,小城镇,1
9355,畲乡,1
9354,农机化,1
9353,龙井,1
9352,农委,1
9351,赋能,1
11343,凭证,1
9350,奇智,1
9349,筠连县,1
11344,明朝,1
11346,抢劫,1
11335,自编自演,1
9347,分会,1
9346,郁金香,1
9345,奔跑,1
11347,船只,1
11348,万艘,1
9344,公共服务,1
9343,矿山,1
9342,伊犁,1
9341,牵挂,1
11349,朱棣,1
9340,难忘,1
11350,万两,1
11351,论语,1
11340,底下,1
9358,丽水市,1
9359,永定区,1
9360,土家,1
11336,母狮,1
9385,汉江,1
9384,第十八届,1
11337,强买强卖,1
9382,捍卫,1
9380,心慌,1
9379,肉里,1
9378,扎进,1
9377,看针,1
9376,显微镜,1
9375,来凤县,1
9374,湖北省委,1
9373,九三学社,1
9372,双溪口,1
9371,马甲,1
9370,歌友会,1
11338,花豹,1
9369,泉城,1
9368,铁汉子,1
9367,走来,1
9366,美好,1
9365,博州,1
9364,着力点,1
9363,把握,1
11339,树根,1
9362,插秧,1
9361,农耕,1
11311,保险箱,1
9427,南航,1
9428,三江,1
9477,独店,1
9486,四县,1
9485,滨湖,1
11271,最高奖,1
9484,余万,1
9483,都昌,1
11272,甘心,1
11273,死法,1
9482,采风,1
11274,难逃,1
9480,乐游,1
9479,水韵,1
11276,人流,1
9478,第九课,1
11277,地段,1
11310,失窃,1
9476,出名,1
11278,清平,1
11279,葛优,1
11280,从小,1
11281,调皮捣蛋,1
11282,光头,1
9475,这下,1
11283,国务院,1
9474,添乱,1
11284,校外,1
11285,婚前,1
9473,添喜,1
9472,直通车,1
9488,车国,1
11270,朱寿,1
11269,救出,1
9489,网络科技,1
11263,打惨,1
9511,脱颖而出,1
9510,茶叶,1
9509,惠明茶,1
9508,景宁,1
9507,局面,1
11264,小女,1
9506,进步事业,1
9505,奋力,1
9504,金台区,1
9503,并举,1
9502,多措,1
9501,卫计局,1
11266,白渐,1
9500,桐木,1
11267,出卖,1
9499,赴碧江区,1
9498,商会,1
9497,谢卫率,1
9496,全球卫星,1
9495,表达,1
9494,首歌,1
9493,凉凉,1
11268,陈煜,1
9492,此刻,1
9491,沃们,1
9490,秦州,1
9471,党务,1
9470,街道社区,1
9469,提到,1
11301,有机,1
9449,于谦,1
11302,专家学者,1
9447,维和部队,1
11303,共话,1
9446,转换,1
9445,惠农,1
9444,莘县,1
11304,原主,1
9443,开机,1
9442,外来妹,1
9441,连续剧,1
11305,恶毒,1
9440,杨家岭,1
11306,残害,1
9439,纪念馆,1
9438,共读,1
9437,发芽,1
9436,生根,1
9435,雷锋精神,1
11307,临到,1
9434,村火,1
9433,贾村,1
9432,乡史,1
9431,官厅,1
9430,沧县,1
11308,唱主角,1
11309,模拟实验,1
9450,居安思危,1
9451,四监区,1
11286,创伤,1
9452,灾害,1
11287,海南省,1
9468,应勇,1
9467,李强,1
9466,接轨,1
9465,复绿,1
9463,下司,1
11289,宜春,1
9462,罗杰,1
9461,朝阳区,1
11290,权力,1
11291,争夺,1
11292,脱身,1
11293,高智商,1
11294,太难,1
11295,山林,1
11296,林木,1
11297,所有权,1
9460,东城区,1
9459,老干部,1
9458,老干部局,1
11298,服务周到,1
9457,人才交流,1
9456,潍坊市,1
11299,唐大飞,1
9455,组网,1
11300,金达莱,1
9453,计算,1
9339,告白,1
9338,深情,1
9337,离任,1
9208,江苏省委,1
9218,我局,1
11416,市场需求,1
9217,赵平到,1
9216,总局局长,1
11417,超四,1
11418,南昌,1
9215,农村基层,1
9214,鼎湖,1
9213,代县,1
9212,参阅,1
9211,淳朴,1
9210,来泰,1
11419,缤纷,1
11422,邻里,1
11400,物种,1
9205,摄影,1
11423,守望,1
9204,邮电,1
11424,巾帼,1
11425,同层,1
9203,周恩来,1
9202,亲们,1
11426,施工工艺,1
9200,冠卓,1
9199,海陵,1
9198,院士,1
11427,奉贤,1
11428,家园,1
9219,鹤壁市,1
11415,铁鞋,1
11414,墙上,1
9220,计划生育,1
9240,对外开放,1
9239,上虞,1
11401,及时处理,1
9238,一届,1
11402,名菜,1
9237,石油,1
9236,兰州,1
11403,顺平,1
9235,央企,1
9234,建华,1
11405,欺负,1
9233,拥抱,1
9232,光棍,1
9231,工商大学,1
9230,行能,1
9229,碳素,1
11407,嘲讽,1
9228,介休,1
11408,时事政治,1
11409,新闻热点,1
9225,付少云,1
11410,黔西县,1
11411,杜鹃,1
9223,集团公司,1
9222,找寻,1
11412,奏响,1
11413,元宵,1
11429,高压,1
9196,大家庭,1
9195,政务,1
9169,编队,1
9168,党委,1
9167,车务段,1
11441,长老,1
9164,方特,1
9163,总动员,1
9162,上饶市,1
9160,引智,1
11442,房车,1
9159,设立,1
9158,石家庄市,1
11443,自驾,1
11444,黄石公园,1
11445,途中,1
11446,自带,1
9156,共乐,1
9155,共事,1
11447,胎记,1
9154,共居,1
9153,营造,1
11448,孕妈,1
11449,换花,1
9150,晚年,1
9149,撑腰,1
9147,疾控,1
9146,变迁,1
9145,巨大,1
9144,国企,1
11439,监所,1
9170,模范,1
9194,恩施州,1
9171,五一劳动奖章,1
9193,小河,1
9192,利川,1
9191,打印,1
11430,清洗机,1
9190,处理率,1
11431,具有,1
11432,马哈,1
11433,昆钢云,1
9187,活力,1
11434,团支部,1
9186,几招,1
11435,旅游景点,1
9184,做强,1
9183,服务公司,1
9182,张维申,1
11436,真不少,1
9181,征兵,1
9180,武汉市,1
9179,专题会议,1
9178,王启武,1
9177,林芝,1
11437,就要,1
11438,马屿,1
9175,劳模,1
9174,英德,1
9173,吴凡宇,1
9172,获得者,1
9241,行动计划,1
9243,淄博市,1
9336,副省长,1
9304,邹碧华,1
11368,营收,1
11369,算法,1
9314,加温,1
11370,障碍物,1
11371,准确,1
9313,惠来,1
9312,问候,1
9311,平度,1
9309,旅发委,1
9308,庆阳市,1
9307,流口水,1
9306,特色美食,1
9305,祁阳,1
9303,对口,1
11399,学子,1
11373,报数,1
11375,一枪,1
9302,岑巩县,1
11376,日军,1
9300,奎屯市,1
9299,火焰,1
9298,结成联盟,1
9297,高等学府,1
9296,科研机构,1
9295,一流,1
11377,狙击手,1
11378,亲手,1
9294,寄语,1
9315,鼓劲,1
9316,万众一心,1
11367,百货,1
11366,前即,1
9335,共赏,1
9334,美文,1
9333,莱州,1
11352,清流,1
11353,陷入,1
9332,锦秀,1
11354,发烧,1
11356,风寒,1
11358,离家出走,1
9331,宣传部,1
11360,转给,1
9330,林场,1
9329,三大新,1
9328,三效,1
11361,转移,1
11362,眼底,1
9326,月初,1
11363,筛查,1
9324,党群,1
9323,冠城,1
11364,机未,1
11365,经营范围,1
9322,公明,1
9321,先进事迹,1
9320,陈叶翠,1
9319,规划院,1
9318,摘帽,1
9293,城中村,1
9292,信息量,1
9291,放大,1
9266,争霸赛,1
10637,抢镜,1
9264,张家口市,1
9263,助威,1
9262,跨区,1
11388,陪葬,1
11389,警察局,1
11390,灰姑娘,1
9259,开赛,1
9258,摩托艇,1
11391,绑架,1
9257,第八届,1
9256,妇幼保健,1
9255,湖南省,1
9254,南站,1
9253,团省委,1
11392,他出,1
9251,庞国梅,1
11393,门前,1
9250,劳动力,1
11394,第六感,1
11395,准得,1
11396,永州,1
9249,建档立卡,1
11397,新世纪,1
9247,顶梁柱,1
11398,济外,1
9245,博山区,1
11387,桑桑,1
9267,我院,1
11379,勒死,1
9268,隆重,1
11380,将夜,1
9290,十足,1
11381,结局,1
11382,桑桑遭,1
9289,中国共产党,1
9288,增效,1
9287,提质,1
9286,名家,1
9285,文学,1
9284,开馆,1
9283,文学馆,1
9282,植树,1
9281,义务,1
9280,前行,1
9279,砥砺,1
11383,众人,1
9278,铁警,1
11384,砍死,1
9276,开拓,1
9275,研究院,1
9274,岭头,1
9273,矿业,1
9272,陕煤,1
11385,宁缺,1
9270,彭卫,1
9269,起航,1
11386,发誓,1
9512,金奖,1
9514,黔川,1
9917,豪庭,1
11146,进境,1
9784,多车,1
11142,卡姆,1
11143,今春,1
9783,包茂,1
9782,改编,1
9781,众生相,1
9780,精细化,1
9779,七里河区,1
9778,爆堵,1
9777,通州,1
9776,大货,1
11144,首场,1
11145,黄岐,1
9774,桓台,1
9762,瓷娃娃,1
9773,回马枪,1
11147,拒乘,1
11148,走低,1
9772,杀个,1
9771,北方网,1
9770,晓玉,1
11149,惨剧,1
9768,事故保险,1
9767,人民检察院,1
11150,孙悟空,1
9766,通州区,1
9765,追责,1
9763,未能,1
9785,包家山,1
9786,隧道,1
11141,偷着乐,1
9787,北口,1
9809,五万,1
9808,常态,1
11133,桥面,1
9807,借出去,1
9806,得罪人,1
11134,保命,1
11135,妙招,1
9804,快到,1
9803,逮住,1
9802,幸亏,1
11137,出过,1
9801,车顶,1
9800,被困,1
9799,冲入,1
9798,不慎,1
9797,周报,1
11138,伦纳德,1
11139,逼出,1
9796,尼日利亚,1
9795,大气污染,1
9794,督访,1
9793,海港区,1
9792,办赴,1
9791,市大,1
11140,书豪,1
9789,交通管制,1
9788,临时,1
11151,吉塔,1
11152,罗利,1
9515,毗邻,1
9723,满足,1
11163,几级,1
9734,悬案,1
9733,合理,1
9732,公司法,1
11164,要修,1
11165,以外,1
11166,索要,1
11167,户口本,1
9727,一旦,1
9726,亲朋好友,1
9725,借车,1
11168,哪些方面,1
9724,愿望,1
9722,拖走,1
9761,伤案,1
11169,千万条,1
9720,单上,1
11170,始于足下,1
11171,逞快,1
9717,早读,1
9716,事儿,1
11172,悔不当初,1
9714,测评,1
9713,满意度,1
9712,知晓率,1
9711,贵州省,1
9710,黎平,1
9709,专项斗争,1
9735,藏枪,1
9736,私购,1
9737,军用车辆,1
9739,擒记,1
11153,利萨,1
11154,宠文,1
9760,撞人致,1
9759,镇区,1
11155,前夕,1
9758,铁腕,1
9757,长泾镇,1
9756,直属,1
11156,胞妹,1
9754,顶包,1
9753,托人,1
11157,压进,1
11158,军营,1
9750,委办,1
9749,市安,1
9748,发人深省,1
9747,确实,1
9746,一部,1
11159,军嫂,1
9745,不哭,1
11160,哪类,1
11161,最难,1
9743,夏县,1
9742,执结,1
9741,广水市,1
11162,怒症,1
9740,造谣,1
9810,积重难返,1
9812,醉酒,1
9813,拉扯,1
9886,比超,1
9897,反腐倡廉,1
9896,奶酪,1
9895,谁动,1
9894,死亡威胁,1
9893,信访件,1
9892,转办,1
11103,雪要,1
9891,巡视组,1
11104,坏消息,1
11105,通勤,1
11106,纽约,1
9888,白区,1
9887,四成,1
9885,投诉量,1
9814,京藏,1
9884,伏法,1
11107,三州,1
9883,罪犯,1
11108,周二,1
9882,涉毒,1
9881,宣判,1
9880,揭阳市,1
9879,恶势力,1
11109,安保,1
9877,甲等,1
9876,杜某,1
9875,被告人,1
9874,开庭审理,1
9898,五分之一,1
9899,撤换,1
9900,慈善家,1
9901,生涯,1
9916,渤海,1
11086,禁放令,1
11088,鞭炮,1
9915,唐山市,1
9914,味道,1
9913,散发,1
11089,再降,1
11091,容不下,1
11092,背叛,1
9912,身上,1
9911,吸毒,1
11093,一个月,1
9910,闻味识毒,1
9909,谨慎,1
9908,商标,1
9907,同情,1
11094,美容,1
11095,地狱,1
11096,科蒂,1
11098,像样,1
9905,李小璐,1
9904,贾乃亮,1
11099,没完,1
11100,起数,1
9903,十几亿,1
11101,衢州,1
9902,种子,1
9873,长丰县,1
9872,早有,1
9871,揭穿,1
9841,有份,1
9839,取水,1
9838,大麦,1
11121,崩溃,1
11122,市区,1
9835,道理,1
9834,精神损失费,1
11123,新春,1
11124,开张,1
9831,间接,1
11126,阻止,1
9830,敛财,1
11127,讲文明,1
9828,甘波,1
11128,请勿,1
9827,江东,1
11129,双击,1
11130,雪天,1
9825,涉事,1
11131,路滑,1
9823,幼儿,1
9822,一查,1
9821,躲避,1
9820,方言,1
9819,案中案,1
9817,天眼,1
9816,超速行驶,1
9815,两车,1
9840,户请,1
9842,包厢,1
9870,顾森湘,1
11119,天雨,1
11110,初雪,1
11111,到来之际,1
11112,冒雪,1
11113,化险为夷,1
11114,吹风,1
11115,冰窖,1
11116,险火,1
9863,泽西,1
9862,抓小偷,1
9861,诱饵,1
9860,偷走,1
11117,猛降,1
9858,执后,1
9857,误伤,1
9856,劝架,1
9855,六旬,1
9854,大坑,1
9853,车友们,1
11118,连下,1
9850,大队长,1
9849,渑池,1
9848,可奖,1
9847,实情,1
9846,良心,1
9845,透明,1
9844,装有,1
9843,反锁,1
9708,惠州,1
9707,专题报道,1
9706,四好,1
9573,罗塘,1
9581,双城,1
11233,莫南,1
11234,租借,1
9580,仙桃,1
11235,凌凌,1
9579,驻军,1
9578,赵雷,1
11236,七家,1
9577,万安县,1
9576,布置,1
9575,迎检,1
11237,天台,1
9574,国检,1
9572,知心,1
9610,村居,1
9571,理事长,1
9570,别若,1
9569,残联,1
11238,黑锅,1
11240,背定,1
9568,繁育,1
9567,良种,1
9566,油菜,1
9565,国家级,1
9564,隆庆,1
9563,刚下,1
9562,徐水,1
11241,男主,1
9582,同创,1
9583,干部带头,1
9584,携程,1
9585,帮个,1
9608,第一书记,1
11223,词汇,1
11224,轿车,1
9606,右江区,1
11225,法定代表,1
9605,新闻出版局,1
9604,广电,1
11226,变动,1
9602,开场,1
11227,王国强,1
9601,篮球赛,1
9600,阜山,1
9599,天岳幕,1
9598,抢险,1
11228,奚国华,1
9596,德江县,1
11229,凌凌七对,1
9595,服务网,1
9594,社区卫生,1
9593,约定,1
9591,留住,1
9590,残墙,1
11230,柏海,1
11231,再生,1
9587,清湖,1
11232,误会,1
9586,严密,1
9560,室美,1
9559,塔城市,1
11242,越狱,1
9538,黄恩到,1
9536,国际护士节,1
9535,初心筑,1
9534,中心医院,1
11255,楼下,1
9533,宣传员,1
9532,简阳,1
9531,简阳市,1
9530,滋润,1
11256,一顿,1
11257,暴打,1
11258,私装,1
9529,根韵,1
9528,本溪,1
9527,邓云锋,1
9526,吉林市,1
9525,高专,1
11259,地锁,1
9522,磐石,1
9521,新气象,1
9520,碧江区,1
9519,研讨,1
11260,枪杀,1
11261,重机枪,1
9518,赤水,1
11262,狂扫,1
9517,聚首,1
9516,县区,1
9537,汇演,1
9539,古龙,1
11243,惊天,1
9540,贫困村,1
9558,重大项目,1
9557,王晓东,1
9556,之源,1
9555,之读,1
9554,听潮,1
9553,卧龙,1
9552,厂房,1
11244,黑幕,1
9551,电子商务,1
9550,打响,1
9549,专项资金,1
9548,整合,1
11246,小品,1
11247,转告,1
11248,对头,1
11249,门面房,1
9547,丹寨,1
9546,少先队,1
9545,近年来,1
11250,缴纳,1
9543,呈贡,1
9542,预热,1
11251,内附,1
11252,全攻略,1
11253,闹别扭,1
9541,少代会,1
11254,发火,1
9609,九龙坡,1
9611,换届选举,1
9705,长沙市,1
9670,周至县,1
11192,小宝贝,1
11193,社保,1
9680,误拨,1
9679,哑巴,1
9678,夏灌,1
9677,绿舟,1
11194,保定,1
9676,驼城,1
9675,国网,1
9674,启幕,1
9673,奠基仪式,1
9672,浑南,1
9671,挂职,1
9669,编辑组,1
11222,答对,1
11195,逃逸案,1
9668,畅通,1
11196,破案率,1
9667,万公里,1
9666,为功,1
9665,宁夏,1
9664,寒亭,1
9663,大力推广,1
11197,明基,1
11199,邳州,1
9662,中组部,1
9661,之神,1
9660,披萨,1
9683,英语词汇,1
9684,尚龙,1
11191,百房,1
11190,郴州,1
11174,忘怀,1
9702,虎口,1
9701,夺命,1
11175,缅怀,1
11177,翻车,1
9698,十米,1
11178,哈哈哈,1
11179,哈哈,1
11180,母公司,1
11181,产权,1
11182,碰上,1
9696,闹心,1
11183,没辙,1
9695,优悦城,1
11184,被迫,1
11185,接管,1
9694,安联,1
9693,一见,1
9692,外派,1
11186,掌管,1
9690,泉湖,1
11187,林晓芸,1
9688,心太大,1
11188,少交,1
11189,六种,1
9687,示意,1
9686,伸手,1
11200,两路,1
9659,创正,1
9658,德鹰,1
9635,精英,1
11214,力克,1
9632,人行,1
11215,热狗,1
9631,地税局,1
9630,总工会,1
11216,做成,1
9628,标准件,1
9627,高端,1
9626,恒创,1
11217,井盖,1
9625,有民,1
9624,主旋律,1
9623,三长制,1
9622,全面落实,1
11218,解剖,1
9621,凤冈,1
9620,势能,1
9619,初来,1
