,key,count,u,sd,radio
14156,深切,3,0.003926701570680628,0.062417338504487344,1.3922147352007574e-05
17475,南下,3,0.003926701570680628,0.062417338504487344,1.3922147352007574e-05
17476,沿海地区,3,0.003926701570680628,0.08070752759926637,1.3922147352007574e-05
14159,邹城,3,0.003926701570680628,0.10839412771690793,1.3922147352007574e-05
18128,融水,3,0.003926701570680628,0.10839412771690793,1.3922147352007574e-05
17479,帮到,3,0.003926701570680628,0.062417338504487344,1.3922147352007574e-05
14997,清查,3,0.003926701570680628,0.08070752759926637,1.3922147352007574e-05
18104,尿液,3,0.003926701570680628,0.10839412771690793,1.3922147352007574e-05
14217,安民,3,0.003926701570680628,0.062417338504487344,1.3922147352007574e-05
17515,古交,3,0.003926701570680628,0.10839412771690793,1.3922147352007574e-05
14916,石壁,3,0.003926701570680628,0.10839412771690793,1.3922147352007574e-05
17534,骨干成员,3,0.003926701570680628,0.08070752759926637,1.3922147352007574e-05
18051,跃龙,3,0.003926701570680628,0.10839412771690793,1.3922147352007574e-05
14272,新闻热线,3,0.003926701570680628,0.062417338504487344,1.3922147352007574e-05
18050,王东禹,3,0.003926701570680628,0.10839412771690793,1.3922147352007574e-05
14276,同店,3,0.003926701570680628,0.10839412771690793,1.3922147352007574e-05
18043,凶徒,3,0.003926701570680628,0.10839412771690793,1.3922147352007574e-05
14278,再度,3,0.003926701570680628,0.062417338504487344,1.3922147352007574e-05
18041,廖弦,3,0.003926701570680628,0.10839412771690793,1.3922147352007574e-05
14281,木门,3,0.003926701570680628,0.10839412771690793,1.3922147352007574e-05
14920,严控,3,0.003926701570680628,0.062417338504487344,1.3922147352007574e-05
14919,文岭,3,0.003926701570680628,0.10839412771690793,1.3922147352007574e-05
14282,衣柜,3,0.003926701570680628,0.08070752759926637,1.3922147352007574e-05
18036,王永良,3,0.003926701570680628,0.10839412771690793,1.3922147352007574e-05
14288,所载,3,0.003926701570680628,0.08070752759926637,1.3922147352007574e-05
18102,试剂,3,0.003926701570680628,0.10839412771690793,1.3922147352007574e-05
18034,疾驰,3,0.003926701570680628,0.062417338504487344,1.3922147352007574e-05
18033,鲁瑞煜,3,0.003926701570680628,0.10839412771690793,1.3922147352007574e-05
14289,法律责任,3,0.003926701570680628,0.062417338504487344,1.3922147352007574e-05
14290,引用,3,0.003926701570680628,0.08070752759926637,1.3922147352007574e-05
18031,李志,3,0.003926701570680628,0.10839412771690793,1.3922147352007574e-05
18030,白天黑夜,3,0.003926701570680628,0.062417338504487344,1.3922147352007574e-05
18026,性命,3,0.003926701570680628,0.062417338504487344,1.3922147352007574e-05
18025,不惜,3,0.003926701570680628,0.062417338504487344,1.3922147352007574e-05
14907,合唱,3,0.003926701570680628,0.062417338504487344,1.3922147352007574e-05
14905,樟树,3,0.003926701570680628,0.08070752759926637,1.3922147352007574e-05
18018,涉事,3,0.003926701570680628,0.08070752759926637,1.3922147352007574e-05
14898,沉浸,3,0.003926701570680628,0.062417338504487344,1.3922147352007574e-05
14304,充分运用,3,0.003926701570680628,0.062417338504487344,1.3922147352007574e-05
14932,大沥,3,0.003926701570680628,0.10839412771690793,1.3922147352007574e-05
18053,身亡,3,0.003926701570680628,0.062417338504487344,1.3922147352007574e-05
14258,代表性,3,0.003926701570680628,0.062417338504487344,1.3922147352007574e-05
18054,银亮,3,0.003926701570680628,0.10839412771690793,1.3922147352007574e-05
14950,却说,3,0.003926701570680628,0.062417338504487344,1.3922147352007574e-05
17517,理赔,3,0.003926701570680628,0.062417338504487344,1.3922147352007574e-05
17518,治超,3,0.003926701570680628,0.08070752759926637,1.3922147352007574e-05
14220,学思践,3,0.003926701570680628,0.08070752759926637,1.3922147352007574e-05
18096,亏欠,3,0.003926701570680628,0.062417338504487344,1.3922147352007574e-05
18093,干干净净,3,0.003926701570680628,0.062417338504487344,1.3922147352007574e-05
18088,漏水,3,0.003926701570680628,0.08070752759926637,1.3922147352007574e-05
17519,宋楼,3,0.003926701570680628,0.10839412771690793,1.3922147352007574e-05
18081,冰凉,3,0.003926701570680628,0.10839412771690793,1.3922147352007574e-05
14949,好后,3,0.003926701570680628,0.062417338504487344,1.3922147352007574e-05
16388,文艺界,3,0.003926701570680628,0.08070752759926637,1.3922147352007574e-05
14232,王馨,3,0.003926701570680628,0.08070752759926637,1.3922147352007574e-05
14235,能干,3,0.003926701570680628,0.10839412771690793,1.3922147352007574e-05
14236,淑静,3,0.003926701570680628,0.10839412771690793,1.3922147352007574e-05
18075,袭击,3,0.003926701570680628,0.062417338504487344,1.3922147352007574e-05
14940,俱乐部,3,0.003926701570680628,0.08070752759926637,1.3922147352007574e-05
18074,单打,3,0.003926701570680628,0.08070752759926637,1.3922147352007574e-05
18072,维修班,3,0.003926701570680628,0.10839412771690793,1.3922147352007574e-05
14244,情真意切,3,0.003926701570680628,0.062417338504487344,1.3922147352007574e-05
18067,刺骨,3,0.003926701570680628,0.08070752759926637,1.3922147352007574e-05
18066,火源,3,0.003926701570680628,0.062417338504487344,1.3922147352007574e-05
936,米处,3,0.003926701570680628,0.062417338504487344,1.3922147352007574e-05
1063,手脚,3,0.003926701570680628,0.062417338504487344,1.3922147352007574e-05
14934,大气环境,3,0.003926701570680628,0.08070752759926637,1.3922147352007574e-05
14249,首登,3,0.003926701570680628,0.10839412771690793,1.3922147352007574e-05
18055,电暖气,3,0.003926701570680628,0.10839412771690793,1.3922147352007574e-05
14254,两晚,3,0.003926701570680628,0.062417338504487344,1.3922147352007574e-05
15029,不予,3,0.003926701570680628,0.062417338504487344,1.3922147352007574e-05
18160,卖完,3,0.003926701570680628,0.08070752759926637,1.3922147352007574e-05
908,损毁,3,0.003926701570680628,0.062417338504487344,1.3922147352007574e-05
15102,担负起,3,0.003926701570680628,0.062417338504487344,1.3922147352007574e-05
17349,信息反馈,3,0.003926701570680628,0.10839412771690793,1.3922147352007574e-05
15118,真是太,3,0.003926701570680628,0.08070752759926637,1.3922147352007574e-05
13947,自主化,3,0.003926701570680628,0.10839412771690793,1.3922147352007574e-05
17350,准确性,3,0.003926701570680628,0.062417338504487344,1.3922147352007574e-05
17353,整备,3,0.003926701570680628,0.10839412771690793,1.3922147352007574e-05
13958,间隔,3,0.003926701570680628,0.08070752759926637,1.3922147352007574e-05
13961,京张,3,0.003926701570680628,0.10839412771690793,1.3922147352007574e-05
15106,阳台,3,0.003926701570680628,0.062417338504487344,1.3922147352007574e-05
13969,误差,3,0.003926701570680628,0.062417338504487344,1.3922147352007574e-05
18261,导火索,3,0.003926701570680628,0.08070752759926637,1.3922147352007574e-05
17368,学过,3,0.003926701570680628,0.062417338504487344,1.3922147352007574e-05
13976,排列,3,0.003926701570680628,0.062417338504487344,1.3922147352007574e-05
13983,茶艺,3,0.003926701570680628,0.08070752759926637,1.3922147352007574e-05
18260,某举,3,0.003926701570680628,0.10839412771690793,1.3922147352007574e-05
17406,木梯,3,0.003926701570680628,0.10839412771690793,1.3922147352007574e-05
13986,茶文化,3,0.003926701570680628,0.062417338504487344,1.3922147352007574e-05
13987,烘干,3,0.003926701570680628,0.08070752759926637,1.3922147352007574e-05
15101,徐正友,3,0.003926701570680628,0.10839412771690793,1.3922147352007574e-05
17393,高二,3,0.003926701570680628,0.062417338504487344,1.3922147352007574e-05
18252,厅际,3,0.003926701570680628,0.10839412771690793,1.3922147352007574e-05
13988,挂包,3,0.003926701570680628,0.08070752759926637,1.3922147352007574e-05
13991,指甲,3,0.003926701570680628,0.08070752759926637,1.3922147352007574e-05
17395,勾勒,3,0.003926701570680628,0.062417338504487344,1.3922147352007574e-05
13992,装进,3,0.003926701570680628,0.062417338504487344,1.3922147352007574e-05
13993,李银书家,3,0.003926701570680628,0.10839412771690793,1.3922147352007574e-05
13996,每斤,3,0.003926701570680628,0.062417338504487344,1.3922147352007574e-05
15094,接续,3,0.003926701570680628,0.08070752759926637,1.3922147352007574e-05
17399,六旬,3,0.003926701570680628,0.08070752759926637,1.3922147352007574e-05
15119,如林,3,0.003926701570680628,0.10839412771690793,1.3922147352007574e-05
15122,步行街,3,0.003926701570680628,0.10839412771690793,1.3922147352007574e-05
15126,迎宾,3,0.003926701570680628,0.062417338504487344,1.3922147352007574e-05
13940,重大突破,3,0.003926701570680628,0.08070752759926637,1.3922147352007574e-05
18304,事务所律师,3,0.003926701570680628,0.08070752759926637,1.3922147352007574e-05
15146,网开一面,3,0.003926701570680628,0.08070752759926637,1.3922147352007574e-05
17335,医疗保障,3,0.003926701570680628,0.08070752759926637,1.3922147352007574e-05
13906,葡萄架,3,0.003926701570680628,0.10839412771690793,1.3922147352007574e-05
17340,影视作品,3,0.003926701570680628,0.062417338504487344,1.3922147352007574e-05
18303,婺城,3,0.003926701570680628,0.10839412771690793,1.3922147352007574e-05
13909,二年级,3,0.003926701570680628,0.062417338504487344,1.3922147352007574e-05
17341,港珠澳,3,0.003926701570680628,0.08070752759926637,1.3922147352007574e-05
18298,择日,3,0.003926701570680628,0.062417338504487344,1.3922147352007574e-05
17342,跨海大桥,3,0.003926701570680628,0.10839412771690793,1.3922147352007574e-05
18292,汉族,3,0.003926701570680628,0.062417338504487344,1.3922147352007574e-05
13917,甜瓜,3,0.003926701570680628,0.062417338504487344,1.3922147352007574e-05
13918,发微信,3,0.003926701570680628,0.062417338504487344,1.3922147352007574e-05
15142,惯性,3,0.003926701570680628,0.062417338504487344,1.3922147352007574e-05
18290,颈部,3,0.003926701570680628,0.08070752759926637,1.3922147352007574e-05
1131,包容,3,0.003926701570680628,0.08070752759926637,1.3922147352007574e-05
15140,耒阳,3,0.003926701570680628,0.10839412771690793,1.3922147352007574e-05
13924,北端,3,0.003926701570680628,0.062417338504487344,1.3922147352007574e-05
13925,鸭绿江,3,0.003926701570680628,0.08070752759926637,1.3922147352007574e-05
17344,京新,3,0.003926701570680628,0.062417338504487344,1.3922147352007574e-05
17345,最长,3,0.003926701570680628,0.08070752759926637,1.3922147352007574e-05
15136,官官相护,3,0.003926701570680628,0.10839412771690793,1.3922147352007574e-05
13928,交汇点,3,0.003926701570680628,0.08070752759926637,1.3922147352007574e-05
17348,劳模,3,0.003926701570680628,0.10839412771690793,1.3922147352007574e-05
18280,马场,3,0.003926701570680628,0.10839412771690793,1.3922147352007574e-05
13939,首套,3,0.003926701570680628,0.08070752759926637,1.3922147352007574e-05
15133,龙王庙,3,0.003926701570680628,0.08070752759926637,1.3922147352007574e-05
17400,发抖,3,0.003926701570680628,0.10839412771690793,1.3922147352007574e-05
329,未检,3,0.003926701570680628,0.08070752759926637,1.3922147352007574e-05
14121,取长补短,3,0.003926701570680628,0.062417338504487344,1.3922147352007574e-05
17432,慷慨解囊,3,0.003926701570680628,0.062417338504487344,1.3922147352007574e-05
15066,审判员,3,0.003926701570680628,0.08070752759926637,1.3922147352007574e-05
14068,两座,3,0.003926701570680628,0.08070752759926637,1.3922147352007574e-05
17422,山东人,3,0.003926701570680628,0.08070752759926637,1.3922147352007574e-05
14072,报考,3,0.003926701570680628,0.08070752759926637,1.3922147352007574e-05
17424,请点,3,0.003926701570680628,0.062417338504487344,1.3922147352007574e-05
17425,教体,3,0.003926701570680628,0.10839412771690793,1.3922147352007574e-05
15061,公检法,3,0.003926701570680628,0.08070752759926637,1.3922147352007574e-05
17426,扶贫助困,3,0.003926701570680628,0.10839412771690793,1.3922147352007574e-05
15058,淡水,3,0.003926701570680628,0.08070752759926637,1.3922147352007574e-05
18198,麻古,3,0.003926701570680628,0.10839412771690793,1.3922147352007574e-05
906,边坡,3,0.003926701570680628,0.062417338504487344,1.3922147352007574e-05
18194,编造,3,0.003926701570680628,0.062417338504487344,1.3922147352007574e-05
14098,延误,3,0.003926701570680628,0.062417338504487344,1.3922147352007574e-05
14100,海岛,3,0.003926701570680628,0.062417338504487344,1.3922147352007574e-05
14000,陵水,3,0.003926701570680628,0.08070752759926637,1.3922147352007574e-05
18190,余部,3,0.003926701570680628,0.062417338504487344,1.3922147352007574e-05
18188,回渝,3,0.003926701570680628,0.10839412771690793,1.3922147352007574e-05
15047,私自,3,0.003926701570680628,0.08070752759926637,1.3922147352007574e-05
14106,快来,3,0.003926701570680628,0.08070752759926637,1.3922147352007574e-05
907,水淹,3,0.003926701570680628,0.062417338504487344,1.3922147352007574e-05
18184,不准,3,0.003926701570680628,0.062417338504487344,1.3922147352007574e-05
18182,挖葛,3,0.003926701570680628,0.10839412771690793,1.3922147352007574e-05
15041,南城,3,0.003926701570680628,0.08070752759926637,1.3922147352007574e-05
15039,惨剧,3,0.003926701570680628,0.062417338504487344,1.3922147352007574e-05
18170,所盼,3,0.003926701570680628,0.08070752759926637,1.3922147352007574e-05
14117,周日,3,0.003926701570680628,0.062417338504487344,1.3922147352007574e-05
14118,分区,3,0.003926701570680628,0.062417338504487344,1.3922147352007574e-05
15036,十几名,3,0.003926701570680628,0.062417338504487344,1.3922147352007574e-05
14065,气化,3,0.003926701570680628,0.10839412771690793,1.3922147352007574e-05
14054,表演队,3,0.003926701570680628,0.062417338504487344,1.3922147352007574e-05
18210,余克,3,0.003926701570680628,0.08070752759926637,1.3922147352007574e-05
17417,马桥,3,0.003926701570680628,0.10839412771690793,1.3922147352007574e-05
15090,可供执行,3,0.003926701570680628,0.08070752759926637,1.3922147352007574e-05
1110,聚聚,3,0.003926701570680628,0.062417338504487344,1.3922147352007574e-05
15089,房管,3,0.003926701570680628,0.08070752759926637,1.3922147352007574e-05
18238,万某,3,0.003926701570680628,0.10839412771690793,1.3922147352007574e-05
14006,省域,3,0.003926701570680628,0.062417338504487344,1.3922147352007574e-05
14007,促销,3,0.003926701570680628,0.08070752759926637,1.3922147352007574e-05
14009,防污染,3,0.003926701570680628,0.10839412771690793,1.3922147352007574e-05
18236,白浪,3,0.003926701570680628,0.10839412771690793,1.3922147352007574e-05
14011,防治法,3,0.003926701570680628,0.062417338504487344,1.3922147352007574e-05
14016,歌舞,3,0.003926701570680628,0.08070752759926637,1.3922147352007574e-05
17407,绳子,3,0.003926701570680628,0.08070752759926637,1.3922147352007574e-05
14022,舆论监督,3,0.003926701570680628,0.08070752759926637,1.3922147352007574e-05
14026,可燃,3,0.003926701570680628,0.08070752759926637,1.3922147352007574e-05
17412,连闯,3,0.003926701570680628,0.10839412771690793,1.3922147352007574e-05
18231,酿成,3,0.003926701570680628,0.062417338504487344,1.3922147352007574e-05
1106,频率,3,0.003926701570680628,0.062417338504487344,1.3922147352007574e-05
14036,长岛,3,0.003926701570680628,0.10839412771690793,1.3922147352007574e-05
15073,供货商,3,0.003926701570680628,0.10839412771690793,1.3922147352007574e-05
15071,变卖,3,0.003926701570680628,0.08070752759926637,1.3922147352007574e-05
17414,马桥镇,3,0.003926701570680628,0.10839412771690793,1.3922147352007574e-05
14040,京剧,3,0.003926701570680628,0.062417338504487344,1.3922147352007574e-05
18221,行踪,3,0.003926701570680628,0.08070752759926637,1.3922147352007574e-05
14046,康复中心,3,0.003926701570680628,0.062417338504487344,1.3922147352007574e-05
14048,两型,3,0.003926701570680628,0.10839412771690793,1.3922147352007574e-05
18216,闽三省,3,0.003926701570680628,0.10839412771690793,1.3922147352007574e-05
14050,陆航,3,0.003926701570680628,0.10839412771690793,1.3922147352007574e-05
18213,某国,3,0.003926701570680628,0.08070752759926637,1.3922147352007574e-05
14307,半岛,3,0.003926701570680628,0.10839412771690793,1.3922147352007574e-05
17544,藏北,3,0.003926701570680628,0.10839412771690793,1.3922147352007574e-05
774,担保人,3,0.003926701570680628,0.08070752759926637,1.3922147352007574e-05
14760,空前,3,0.003926701570680628,0.062417338504487344,1.3922147352007574e-05
17843,回绝,3,0.003926701570680628,0.062417338504487344,1.3922147352007574e-05
14548,边疆,3,0.003926701570680628,0.062417338504487344,1.3922147352007574e-05
14770,茶楼,3,0.003926701570680628,0.062417338504487344,1.3922147352007574e-05
14766,南路,3,0.003926701570680628,0.08070752759926637,1.3922147352007574e-05
17834,湖山,3,0.003926701570680628,0.10839412771690793,1.3922147352007574e-05
14764,五里,3,0.003926701570680628,0.08070752759926637,1.3922147352007574e-05
17831,积劳成疾,3,0.003926701570680628,0.062417338504487344,1.3922147352007574e-05
14762,图中,3,0.003926701570680628,0.062417338504487344,1.3922147352007574e-05
17638,小队,3,0.003926701570680628,0.08070752759926637,1.3922147352007574e-05
14559,赵明,3,0.003926701570680628,0.08070752759926637,1.3922147352007574e-05
14560,妇科,3,0.003926701570680628,0.08070752759926637,1.3922147352007574e-05
17824,熟人,3,0.003926701570680628,0.062417338504487344,1.3922147352007574e-05
14569,青龙,3,0.003926701570680628,0.062417338504487344,1.3922147352007574e-05
14573,公交线路,3,0.003926701570680628,0.08070752759926637,1.3922147352007574e-05
14772,音讯,3,0.003926701570680628,0.062417338504487344,1.3922147352007574e-05
17812,秉公执法,3,0.003926701570680628,0.08070752759926637,1.3922147352007574e-05
14575,越来越近,3,0.003926701570680628,0.062417338504487344,1.3922147352007574e-05
14577,南门,3,0.003926701570680628,0.062417338504487344,1.3922147352007574e-05
14756,鼻腔,3,0.003926701570680628,0.10839412771690793,1.3922147352007574e-05
14579,人民广场,3,0.003926701570680628,0.08070752759926637,1.3922147352007574e-05
17804,事儿,3,0.003926701570680628,0.062417338504487344,1.3922147352007574e-05
17649,晚辈,3,0.003926701570680628,0.08070752759926637,1.3922147352007574e-05
14580,北门,3,0.003926701570680628,0.08070752759926637,1.3922147352007574e-05
17803,再审,3,0.003926701570680628,0.08070752759926637,1.3922147352007574e-05
14582,一日,3,0.003926701570680628,0.10839412771690793,1.3922147352007574e-05
14754,心切,3,0.003926701570680628,0.062417338504487344,1.3922147352007574e-05
14588,糊口,3,0.003926701570680628,0.062417338504487344,1.3922147352007574e-05
14590,歌声,3,0.003926701570680628,0.062417338504487344,1.3922147352007574e-05
14771,刘长,3,0.003926701570680628,0.08070752759926637,1.3922147352007574e-05
14540,五一国际劳动节,3,0.003926701570680628,0.08070752759926637,1.3922147352007574e-05
14309,或者说,3,0.003926701570680628,0.062417338504487344,1.3922147352007574e-05
17864,其妻,3,0.003926701570680628,0.08070752759926637,1.3922147352007574e-05
14497,学时,3,0.003926701570680628,0.08070752759926637,1.3922147352007574e-05
14498,受欢迎,3,0.003926701570680628,0.062417338504487344,1.3922147352007574e-05
14790,自治县,3,0.003926701570680628,0.062417338504487344,1.3922147352007574e-05
14501,大妈,3,0.003926701570680628,0.062417338504487344,1.3922147352007574e-05
14502,李老师,3,0.003926701570680628,0.10839412771690793,1.3922147352007574e-05
17871,限值,3,0.003926701570680628,0.10839412771690793,1.3922147352007574e-05
14503,地笑,3,0.003926701570680628,0.08070752759926637,1.3922147352007574e-05
17870,指使,3,0.003926701570680628,0.08070752759926637,1.3922147352007574e-05
17868,外包装,3,0.003926701570680628,0.062417338504487344,1.3922147352007574e-05
14513,荣耀,3,0.003926701570680628,0.062417338504487344,1.3922147352007574e-05
14515,有声有色,3,0.003926701570680628,0.08070752759926637,1.3922147352007574e-05
17625,街长,3,0.003926701570680628,0.10839412771690793,1.3922147352007574e-05
17865,租用,3,0.003926701570680628,0.08070752759926637,1.3922147352007574e-05
14518,令人满意,3,0.003926701570680628,0.08070752759926637,1.3922147352007574e-05
1004,过关斩将,3,0.003926701570680628,0.062417338504487344,1.3922147352007574e-05
17861,波士顿,3,0.003926701570680628,0.08070752759926637,1.3922147352007574e-05
14523,崇高,3,0.003926701570680628,0.062417338504487344,1.3922147352007574e-05
14781,二十八年,3,0.003926701570680628,0.10839412771690793,1.3922147352007574e-05
14524,历史使命,3,0.003926701570680628,0.062417338504487344,1.3922147352007574e-05
14779,回忆起,3,0.003926701570680628,0.08070752759926637,1.3922147352007574e-05
14777,刑警队,3,0.003926701570680628,0.08070752759926637,1.3922147352007574e-05
17633,做个,3,0.003926701570680628,0.08070752759926637,1.3922147352007574e-05
17856,个人信息,3,0.003926701570680628,0.08070752759926637,1.3922147352007574e-05
14533,静好,3,0.003926701570680628,0.062417338504487344,1.3922147352007574e-05
17852,保税,3,0.003926701570680628,0.08070752759926637,1.3922147352007574e-05
17636,竭尽所能,3,0.003926701570680628,0.062417338504487344,1.3922147352007574e-05
17848,万余只,3,0.003926701570680628,0.08070752759926637,1.3922147352007574e-05
17637,妇产医院,3,0.003926701570680628,0.10839412771690793,1.3922147352007574e-05
17650,查体,3,0.003926701570680628,0.08070752759926637,1.3922147352007574e-05
17801,撞伤,3,0.003926701570680628,0.062417338504487344,1.3922147352007574e-05
14591,唱出,3,0.003926701570680628,0.08070752759926637,1.3922147352007574e-05
14664,划伤,3,0.003926701570680628,0.08070752759926637,1.3922147352007574e-05
17673,家村,3,0.003926701570680628,0.10839412771690793,1.3922147352007574e-05
14634,举起,3,0.003926701570680628,0.062417338504487344,1.3922147352007574e-05
17746,张建东,3,0.003926701570680628,0.10839412771690793,1.3922147352007574e-05
17741,一队,3,0.003926701570680628,0.08070752759926637,1.3922147352007574e-05
14721,析理,3,0.003926701570680628,0.08070752759926637,1.3922147352007574e-05
14644,外部,3,0.003926701570680628,0.062417338504487344,1.3922147352007574e-05
14717,覃塘,3,0.003926701570680628,0.10839412771690793,1.3922147352007574e-05
17740,东华门,3,0.003926701570680628,0.10839412771690793,1.3922147352007574e-05
14654,互相帮助,3,0.003926701570680628,0.062417338504487344,1.3922147352007574e-05
17737,燕子,3,0.003926701570680628,0.08070752759926637,1.3922147352007574e-05
17733,街巷,3,0.003926701570680628,0.10839412771690793,1.3922147352007574e-05
14656,霍林郭勒,3,0.003926701570680628,0.10839412771690793,1.3922147352007574e-05
17681,摄像,3,0.003926701570680628,0.08070752759926637,1.3922147352007574e-05
14670,公安队伍,3,0.003926701570680628,0.10839412771690793,1.3922147352007574e-05
14592,罢工,3,0.003926701570680628,0.10839412771690793,1.3922147352007574e-05
14674,克服困难,3,0.003926701570680628,0.08070752759926637,1.3922147352007574e-05
17690,溃烂,3,0.003926701570680628,0.08070752759926637,1.3922147352007574e-05
17691,特别感谢,3,0.003926701570680628,0.08070752759926637,1.3922147352007574e-05
977,惩罚,3,0.003926701570680628,0.062417338504487344,1.3922147352007574e-05
17720,数年,3,0.003926701570680628,0.062417338504487344,1.3922147352007574e-05
14682,穿插,3,0.003926701570680628,0.062417338504487344,1.3922147352007574e-05
470,经向,3,0.003926701570680628,0.062417338504487344,1.3922147352007574e-05
17697,控制中心,3,0.003926701570680628,0.10839412771690793,1.3922147352007574e-05
14691,文图,3,0.003926701570680628,0.062417338504487344,1.3922147352007574e-05
986,挚爱,3,0.003926701570680628,0.062417338504487344,1.3922147352007574e-05
17704,扶正,3,0.003926701570680628,0.08070752759926637,1.3922147352007574e-05
17712,翻车,3,0.003926701570680628,0.062417338504487344,1.3922147352007574e-05
17710,宝贵时间,3,0.003926701570680628,0.062417338504487344,1.3922147352007574e-05
17748,高井,3,0.003926701570680628,0.10839412771690793,1.3922147352007574e-05
14724,黄敏开,3,0.003926701570680628,0.10839412771690793,1.3922147352007574e-05
17752,王军,3,0.003926701570680628,0.08070752759926637,1.3922147352007574e-05
17753,促成,3,0.003926701570680628,0.062417338504487344,1.3922147352007574e-05
14593,镇压,3,0.003926701570680628,0.08070752759926637,1.3922147352007574e-05
17799,最高人民检察院,3,0.003926701570680628,0.08070752759926637,1.3922147352007574e-05
14751,感谢信,3,0.003926701570680628,0.062417338504487344,1.3922147352007574e-05
17797,一干,3,0.003926701570680628,0.062417338504487344,1.3922147352007574e-05
14602,歌词,3,0.003926701570680628,0.062417338504487344,1.3922147352007574e-05
451,指挥员,3,0.003926701570680628,0.062417338504487344,1.3922147352007574e-05
14747,客运站,3,0.003926701570680628,0.062417338504487344,1.3922147352007574e-05
459,警戒,3,0.003926701570680628,0.062417338504487344,1.3922147352007574e-05
460,三号,3,0.003926701570680628,0.08070752759926637,1.3922147352007574e-05
17655,总理,3,0.003926701570680628,0.08070752759926637,1.3922147352007574e-05
17656,粤港澳,3,0.003926701570680628,0.08070752759926637,1.3922147352007574e-05
17785,垫江县,3,0.003926701570680628,0.10839412771690793,1.3922147352007574e-05
17784,接替,3,0.003926701570680628,0.062417338504487344,1.3922147352007574e-05
17778,未竟,3,0.003926701570680628,0.10839412771690793,1.3922147352007574e-05
17658,深港,3,0.003926701570680628,0.10839412771690793,1.3922147352007574e-05
17771,滋味,3,0.003926701570680628,0.062417338504487344,1.3922147352007574e-05
14621,报料,3,0.003926701570680628,0.08070752759926637,1.3922147352007574e-05
14622,尚志市,3,0.003926701570680628,0.10839412771690793,1.3922147352007574e-05
14623,十八岁,3,0.003926701570680628,0.10839412771690793,1.3922147352007574e-05
14736,十余年,3,0.003926701570680628,0.062417338504487344,1.3922147352007574e-05
17768,打堡,3,0.003926701570680628,0.10839412771690793,1.3922147352007574e-05
14734,五点,3,0.003926701570680628,0.062417338504487344,1.3922147352007574e-05
14627,纪念碑,3,0.003926701570680628,0.10839412771690793,1.3922147352007574e-05
466,待命,3,0.003926701570680628,0.062417338504487344,1.3922147352007574e-05
17661,大湾,3,0.003926701570680628,0.08070752759926637,1.3922147352007574e-05
17671,杨家村,3,0.003926701570680628,0.08070752759926637,1.3922147352007574e-05
17755,岁数,3,0.003926701570680628,0.062417338504487344,1.3922147352007574e-05
17614,方超,3,0.003926701570680628,0.10839412771690793,1.3922147352007574e-05
414,拆违,3,0.003926701570680628,0.062417338504487344,1.3922147352007574e-05
14493,工科大学,3,0.003926701570680628,0.10839412771690793,1.3922147352007574e-05
14851,理性,3,0.003926701570680628,0.062417338504487344,1.3922147352007574e-05
17970,哽咽,3,0.003926701570680628,0.062417338504487344,1.3922147352007574e-05
17969,陈应华,3,0.003926701570680628,0.10839412771690793,1.3922147352007574e-05
14360,悉数,3,0.003926701570680628,0.062417338504487344,1.3922147352007574e-05
14365,字样,3,0.003926701570680628,0.08070752759926637,1.3922147352007574e-05
17966,在押人员,3,0.003926701570680628,0.08070752759926637,1.3922147352007574e-05
17568,赛买,3,0.003926701570680628,0.10839412771690793,1.3922147352007574e-05
17962,检察干警,3,0.003926701570680628,0.08070752759926637,1.3922147352007574e-05
14854,临时性,3,0.003926701570680628,0.062417338504487344,1.3922147352007574e-05
14853,晓之以理,3,0.003926701570680628,0.062417338504487344,1.3922147352007574e-05
14373,大计,3,0.003926701570680628,0.062417338504487344,1.3922147352007574e-05
408,期限内,3,0.003926701570680628,0.08070752759926637,1.3922147352007574e-05
14377,代理人,3,0.003926701570680628,0.08070752759926637,1.3922147352007574e-05
14852,动之以情,3,0.003926701570680628,0.062417338504487344,1.3922147352007574e-05
14382,访华,3,0.003926701570680628,0.08070752759926637,1.3922147352007574e-05
14403,亚航,3,0.003926701570680628,0.10839412771690793,1.3922147352007574e-05
14383,两处,3,0.003926701570680628,0.08070752759926637,1.3922147352007574e-05
14850,损害赔偿,3,0.003926701570680628,0.08070752759926637,1.3922147352007574e-05
14385,感谢您,3,0.003926701570680628,0.062417338504487344,1.3922147352007574e-05
17958,重生,3,0.003926701570680628,0.08070752759926637,1.3922147352007574e-05
17957,三三两两,3,0.003926701570680628,0.08070752759926637,1.3922147352007574e-05
14388,票据,3,0.003926701570680628,0.08070752759926637,1.3922147352007574e-05
17569,四千,3,0.003926701570680628,0.08070752759926637,1.3922147352007574e-05
17573,戈壁滩,3,0.003926701570680628,0.10839412771690793,1.3922147352007574e-05
17949,节气,3,0.003926701570680628,0.062417338504487344,1.3922147352007574e-05
14397,安稳,3,0.003926701570680628,0.062417338504487344,1.3922147352007574e-05
17942,零散,3,0.003926701570680628,0.062417338504487344,1.3922147352007574e-05
17940,审像,3,0.003926701570680628,0.10839412771690793,1.3922147352007574e-05
14844,赔偿金,3,0.003926701570680628,0.08070752759926637,1.3922147352007574e-05
14355,麦克马洪线,3,0.003926701570680628,0.10839412771690793,1.3922147352007574e-05
14347,麦克马洪,3,0.003926701570680628,0.10839412771690793,1.3922147352007574e-05
